OA,Pop,Males,Females,Mean_male,Variance_male,SD_male
E00175905,186,104,82,0.5591397849462365,0.24783493170589974,0.497830223777042
E00175906,188,99,89,0.526595744680851,0.2506257822277855,0.5006253911137404
E00175907,334,200,134,0.5988023952095808,0.24095952239664886,0.4908762801324269
E00175908,330,209,121,0.6333333333333333,0.2329280648429584,0.4826262164894883
E00175909,282,171,111,0.6063829787234043,0.23953206632846194,0.48942013273716267
E00175910,179,115,64,0.6424581005586593,0.23099617098738295,0.48062061023990943
E00175911,218,117,101,0.536697247706422,0.24979917980805763,0.49979913946310234
E00175912,279,150,129,0.5376344086021505,0.24947783708517024,0.4994775641459486
E00175913,178,98,80,0.550561797752809,0.2488414905097444,0.4988401452466957
E00175914,211,127,84,0.6018957345971564,0.24075829383886235,0.4906712686095064
E00175915,222,124,98,0.5585585585585585,0.2476866006277778,0.4976812239052
E00175916,259,145,114,0.5598455598455598,0.2473736194666419,0.4973666851193814
E00175917,224,131,93,0.5848214285714286,0.2438941383728372,0.49385639448410223
E00175918,292,142,150,0.4863013698630137,0.25067080920773954,0.500670359825444
E00175919,248,135,113,0.5443548387096774,0.24903682904531688,0.4990358995556501
E00175920,293,162,131,0.552901023890785,0.248048062087989,0.49804423707938733
E00175921,167,102,65,0.6107784431137725,0.23916023374936854,0.48904011466276315
E00175922,189,115,74,0.6084656084656085,0.23950242035348374,0.489389844963587
E00175923,186,90,96,0.4838709677419355,0.25108979947689547,0.5010886143955932
E00175924,312,149,163,0.4775641025641026,0.2502988704757206,0.5002987812055119
E00175925,358,176,182,0.49162011173184356,0.2506298608829015,0.5006294646571469
E00175926,341,172,169,0.5043988269794721,0.2507158875280313,0.5007153757655454
E00175927,380,193,187,0.5078947368421053,0.2505971392862109,0.5005967831360993
E00175928,248,147,101,0.592741935483871,0.24237625701972085,0.49231723209707057
E00175929,460,232,228,0.5043478260869565,0.2505257175333884,0.5005254414446766
E00175930,156,93,63,0.5961538461538461,0.24230769230769184,0.4922475924854197
E00175931,135,84,51,0.6222222222222222,0.23681592039800994,0.48663736025711174
E00175932,312,166,146,0.532051282051282,0.2497732706735924,0.49977321924408113
E00175933,116,66,50,0.5689655172413793,0.24737631184407793,0.4973693917442829
E00175934,273,159,114,0.5824175824175825,0.2441014867485458,0.4940662776880707
E00175935,292,161,131,0.5513698630136986,0.24821117544602977,0.4982079640531951
E00175936,210,101,109,0.48095238095238096,0.25083162451583524,0.5008309340644158
E00175937,250,140,110,0.56,0.24738955823293213,0.4973827080156005
E00175938,109,71,38,0.6513761467889908,0.22918790349982984,0.4787357345131339
E00175939,115,65,50,0.5652173913043478,0.24790236460716963,0.49789794597605
E00175940,367,197,170,0.5367847411444142,0.24932624588674857,0.49932579132941707
E00175941,374,170,204,0.45454545454545453,0.2485985864001937,0.49859661691611357
E00175942,971,892,79,0.9186405767250257,0.074817119135337,0.2735271817120503
E00175943,434,235,199,0.5414746543778802,0.24885324762401276,0.49885192955827357
E00175944,382,198,184,0.518324607329843,0.25031949540338916,0.5003193933912508
E00175945,212,119,93,0.5613207547169812,0.2474067781453991,0.49740001824024804
E00175946,172,101,71,0.5872093023255814,0.2438120495036039,0.4937732774296356
E00175947,262,139,123,0.5305343511450382,0.2500219355970882,0.5000219351159388
E00175948,189,94,95,0.4973544973544973,0.2513227513227506,0.5013210062651979
E00175949,509,260,249,0.5108055009823183,0.2503751372925116,0.5003749966700091
E00175950,318,156,162,0.49056603773584906,0.2506993631331481,0.5006988747072916
E00175951,359,185,174,0.5153203342618384,0.2504629557585457,0.5004627416287307
E00175952,467,265,202,0.5674518201284796,0.2459769692402425,0.49596065291537245
E00175953,264,135,129,0.5113636363636364,0.2508209471137223,0.5008202742638543
E00175954,346,160,186,0.4624277456647399,0.24930887157577342,0.4993083932558849
E00175955,299,152,147,0.5083612040133779,0.25076878184552404,0.5007681917269946
E00175956,209,112,97,0.5358851674641149,0.24990798675009232,0.49990797828209577
E00175957,716,365,351,0.5097765363128491,0.2502539360081257,0.500253871557358
E00175958,129,63,66,0.4883720930232558,0.251816860465117,0.5018135714238077
E00175959,294,98,196,0.3333333333333333,0.22298065984072987,0.47220828014842126
E00175960,215,130,85,0.6046511627906976,0.24016518148228597,0.4900665072031407
E00175961,204,112,92,0.5490196078431373,0.24881676808654563,0.4988153647258128
E00175962,196,108,88,0.5510204081632653,0.24866562009419102,0.49866383475663345
E00175963,198,99,99,0.5,0.2512690355329949,0.5012674291563286
E00175964,156,90,66,0.5769230769230769,0.24565756823821305,0.4956385459568425
E00175965,208,136,72,0.6538461538461539,0.22742474916387964,0.47689070987374
E00175966,315,148,167,0.46984126984126984,0.24988373268628042,0.49988371916504787
E00175967,283,152,131,0.5371024734982333,0.24950504974563348,0.4995048045270771
E00175968,385,170,215,0.44155844155844154,0.24722673160173245,0.4972189976275368
E00175969,189,90,99,0.47619047619047616,0.25075987841945274,0.5007593018801076
E00175970,214,108,106,0.5046728971962616,0.2511517704356989,0.5011504469076117
E00175971,244,136,108,0.5573770491803278,0.24772313296903495,0.49771792510320034
E00175972,717,326,391,0.45467224546722457,0.24829168711967525,0.4982887587731387
E00175973,175,99,76,0.5657142857142857,0.24709359605911385,0.4970850994136858
E00175974,206,105,101,0.5097087378640777,0.2511247928013257,0.5011235304805849
E00175975,288,144,144,0.5,0.2508710801393728,0.5008703226778093
E00175976,263,121,142,0.4600760456273764,0.2493541926682726,0.4993537750616016
E00175977,209,107,102,0.5119617224880383,0.2510581523739426,0.5010570350508439
E00175978,239,121,118,0.5062761506276151,0.25101086459688554,0.5010098448103446
E00175979,165,93,72,0.5636363636363636,0.24745011086474503,0.49744357555882157
E00175980,266,142,124,0.5338345864661654,0.249794297063412,0.49979425473229683
E00175981,251,123,128,0.4900398406374502,0.2509003984063755,0.5008995891457444
E00175982,273,128,145,0.46886446886446886,0.24994613229907453,0.49994612939703265
E00175983,194,115,79,0.5927835051546392,0.24264195288713206,0.4925870003229197
E00175984,215,118,97,0.5488372093023256,0.24877200608563463,0.4987704944016182
E00175985,198,119,79,0.601010101010101,0.24101420294313727,0.4909319738447856
E00175986,126,82,44,0.6507936507936508,0.2290793650793651,0.4786223616582964
E00175987,192,109,83,0.5677083333333334,0.24670047993019256,0.49668952065671024
E00175988,144,89,55,0.6180555555555556,0.23771367521367492,0.48755889409760017
E00175989,199,112,87,0.5628140703517588,0.2472970915181979,0.4972897460416793
E00175990,197,116,81,0.5888324873096447,0.24334403812286287,0.493299136551913
E00175991,338,204,134,0.6035502958579881,0.23998735799694487,0.4898850456963806
E00175992,344,197,147,0.5726744186046512,0.24543189368770724,0.49541083323612056
E00175993,275,166,109,0.6036363636363636,0.24013271400132807,0.49003338049701073
E00175994,184,107,77,0.5815217391304348,0.24468401045378882,0.49465544619845114
E00175995,159,97,62,0.610062893081761,0.23939176817132415,0.4892767807400267
E00175996,218,123,95,0.5642201834862385,0.2470088360884457,0.4969998350990126
E00175997,224,122,102,0.5446428571428571,0.24911915438821183,0.4991183771293257
E00175998,186,107,79,0.5752688172043011,0.2456553327521077,0.49563629079407384
E00175999,358,219,139,0.611731843575419,0.23818130604196994,0.48803822190681945
E00176000,250,155,95,0.62,0.2365461847389556,0.48636013892891716
E00176001,288,175,113,0.6076388888888888,0.23924457994580028,0.4891263435410122
E00176002,111,61,50,0.5495495495495496,0.2497952497952497,0.4997952078554272
E00176003,188,107,81,0.5691489361702128,0.24652975310046704,0.49651762617299605
E00176004,212,129,83,0.6084905660377359,0.23935884825181108,0.4892431381754997
E00176005,289,194,95,0.671280276816609,0.22142925797770116,0.4705627035557548
E00176006,223,121,102,0.5426008968609866,0.24930311477396755,0.49930262844688444
E00176007,105,68,37,0.6476190476190476,0.23040293040293014,0.4800030524933463
E00176008,143,80,63,0.5594405594405595,0.24820250172362934,0.4981992590556808
E00176009,203,130,73,0.6403940886699507,0.2314295468955757,0.4810712492922184
E00176010,217,119,98,0.5483870967741935,0.24880525686977373,0.49880382603762546
E00176011,224,103,121,0.45982142857142855,0.24949951953875832,0.4994992688070307
E00176012,382,201,181,0.5261780104712042,0.24996908108999388,0.49996908013395575
E00176013,192,96,96,0.5,0.2513089005235602,0.5013071917732282
E00176014,181,89,92,0.49171270718232046,0.2513198281154086,0.5013180907521776
E00176015,298,144,154,0.48322147651006714,0.25055928411632983,0.5005589716670054
E00176016,116,53,63,0.45689655172413796,0.2502998500749617,0.500299760218773
E00176017,151,86,65,0.5695364238410596,0.24679911699779267,0.49678880522591556
E00176018,340,183,157,0.538235294117647,0.24927121290994417,0.4992706810037459
E00176019,370,194,176,0.5243243243243243,0.25008423057203366,0.5000842234784394
E00176020,403,233,170,0.5781637717121588,0.2444971173907131,0.4944664977434903
E00176021,409,210,199,0.5134474327628362,0.2504314684308922,0.5004312824263609
E00176022,270,124,146,0.45925925925925926,0.24926338978383578,0.49926284638838864
E00176023,259,135,124,0.5212355212355212,0.25051629702792433,0.5005160307401995
E00176024,157,96,61,0.6114649681528662,0.23909848113669716,0.48897697403527823
E00176025,146,87,59,0.5958904109589042,0.2424657534246574,0.49240811673311946
E00176026,204,114,90,0.5588235294117647,0.24775427412344264,0.49774920805908135
E00176027,988,498,490,0.5040485829959515,0.2502368851752946,0.500236829087278
E00176028,165,87,78,0.5272727272727272,0.2507760532150772,0.5007754518894444
E00176029,229,138,91,0.6026200873362445,0.24051942082279906,0.4904277936891414
E00176030,1108,497,611,0.44855595667870035,0.24757695531227106,0.49757105554108655
E00176031,199,126,73,0.6331658291457286,0.23343992690726342,0.48315621377279566
E00176032,271,166,105,0.6125461254612546,0.23821238212382034,0.488070058622551
E00176033,352,181,171,0.5142045454545454,0.25050990675990714,0.5005096470198224
E00176034,426,251,175,0.5892018779342723,0.24261253797293483,0.4925571418352746
E00176035,198,122,76,0.6161616161616161,0.23770701943290864,0.487552068432602
E00176036,281,131,150,0.46619217081850534,0.24974580579562772,0.4997457411480639
E00176037,214,123,91,0.5747663551401869,0.24555745689087832,0.495537543371719
E00176038,596,283,313,0.4748322147651007,0.24978568608651203,0.4997856401363609
E00176039,191,113,78,0.5916230366492147,0.24287682557178206,0.4928253499687106
E00176040,171,127,44,0.7426900584795322,0.19222566219470222,0.4384354709586146
E00176041,586,232,354,0.39590443686006827,0.23957294127942722,0.4894618895066573
E00176042,374,182,192,0.48663101604278075,0.2504910323866345,0.5004907915103279
E00176043,207,135,72,0.6521739130434783,0.22794428028704075,0.47743510583852206
E00176044,301,154,147,0.5116279069767442,0.25069767441860574,0.5006971883470145
E00176045,192,103,89,0.5364583333333334,0.2499727312390927,0.4999727304954668
E00176046,1178,647,531,0.5492359932088285,0.24778616176201354,0.4977812388610217
E00176047,152,83,69,0.5460526315789473,0.249520738933427,0.4995205090218289
E00176048,183,108,75,0.5901639344262295,0.24319942352729249,0.49315253576078516
E00176049,315,155,160,0.49206349206349204,0.2507329895864925,0.5007324530989503
E00176050,192,104,88,0.5416666666666666,0.24956369982548013,0.49956350930135013
E00176051,168,86,82,0.5119047619047619,0.25135443398916424,0.5013526044503651
E00176052,198,105,93,0.5303030303030303,0.25034610059990764,0.5003459808971265
E00176053,174,101,73,0.5804597701149425,0.24493389143578526,0.49490796259080866
E00176054,208,115,93,0.5528846153846154,0.24839743589743515,0.4983948594211573
E00176055,178,107,71,0.601123595505618,0.2411286739033832,0.49104854536326975
E00176056,207,124,83,0.5990338164251208,0.24135828525866498,0.49128228673407814
E00176057,206,124,82,0.6019417475728155,0.24077669902912643,0.49069002336416667
E00176058,170,108,62,0.6352941176470588,0.23306648103028194,0.48276959414433085
E00176059,218,129,89,0.591743119266055,0.2426964867035905,0.4926423517153093
E00176060,319,165,154,0.5172413793103449,0.250487963565388,0.5004877256890402
E00176061,155,77,78,0.4967741935483871,0.2516129032258068,0.5016103101271013
E00176062,200,121,79,0.605,0.24017587939698493,0.49007742183963643
E00176063,179,119,60,0.664804469273743,0.22409139413721657,0.4733829254812816
E00176064,169,88,81,0.5207100591715976,0.25105663567201963,0.501055521546285
E00176065,244,145,99,0.5942622950819673,0.24210686095931863,0.4920435559575175
E00176066,361,161,200,0.44598337950138506,0.24776854416743382,0.4977635424249488
E00176067,297,150,147,0.5050505050505051,0.25081900081900066,0.5008183311531245
E00176068,227,117,110,0.5154185022026432,0.2508674125765079,0.5008666614743967
E00176069,197,114,83,0.5786802030456852,0.24505335128975422,0.4950286368380664
E00176070,485,305,180,0.6288659793814433,0.23387577745590807,0.48360704860031567
E00176071,255,131,124,0.5137254901960784,0.2507951211980871,0.5007944899837529
E00176072,285,140,145,0.49122807017543857,0.2508030639980236,0.5008024201199747
E00176073,287,146,141,0.5087108013937283,0.2507979825053002,0.5007973467434709
E00176074,235,119,116,0.5063829787234042,0.25102745953809613,0.5010264060287603
E00176075,162,89,73,0.5493827160493827,0.24909899547580702,0.4990981822004635
E00176076,227,149,78,0.6563876651982379,0.22654087559939215,0.475963103191195
E00176077,282,141,141,0.5,0.2508896797153025,0.5008888895905983
E00176078,300,149,151,0.49666666666666665,0.25082497212931915,0.5008242926709118
E00176079,289,184,105,0.6366782006920415,0.23212226066897454,0.481790681384535
E00176080,217,120,97,0.5529953917050692,0.24833589349718455,0.49833311499155314
E00176081,122,61,61,0.5,0.25206611570247933,0.5020618644176028
E00176082,966,466,500,0.4824016563146998,0.2499490447226427,0.49994904212593777
E00176083,386,186,200,0.48186528497409326,0.2503196285579685,0.5003195264608093
E00176084,176,88,88,0.5,0.25142857142857145,0.501426536422407
E00176085,115,64,51,0.5565217391304348,0.24897025171624704,0.4989691891452287
E00176086,163,95,68,0.5828220858895705,0.24464136938574504,0.49461234253276076
E00176087,197,111,86,0.5634517766497462,0.24722884077488808,0.497221118593014
E00176088,297,148,149,0.4983164983164983,0.25084175084175203,0.5008410434876039
E00176089,158,104,54,0.6582278481012658,0.22639683947432057,0.47581176895314453
E00176090,284,146,138,0.5140845070422535,0.2506843179216639,0.5006838502704715
E00176091,618,285,333,0.46116504854368934,0.24889458859813515,0.4988933639547986
E00176092,226,120,106,0.5309734513274337,0.2501474926253688,0.500147470877709
E00176093,295,124,171,0.42033898305084744,0.24448287789692094,0.4944520986879527
