OA,Pop,mean_age_OA,Mean,sd_age_OA,SD
E00026898,391,26.938618925831204,26.938618925831204,12.32035285606707,12.32035285606707
E00026899,332,30.84036144578313,30.84036144578313,19.829068591294632,19.829068591294632
E00026900,383,26.47780678851175,26.47780678851175,14.459146397659811,14.459146397659811
E00026901,398,29.40954773869347,29.40954773869347,18.082949350857426,18.082949350857426
E00026902,402,32.12686567164179,32.12686567164179,19.730890869158433,19.730890869158433
E00026903,457,25.36323851203501,25.36323851203501,9.326168428632172,9.326168428632172
E00026904,271,32.94095940959409,32.94095940959409,21.19006190459502,21.19006190459502
E00026905,473,23.59830866807611,23.59830866807611,9.890253574979942,9.890253574979942
E00026906,246,39.73170731707317,39.73170731707317,22.791718213289375,22.791718213289375
E00026907,258,39.15503875968992,39.15503875968992,22.177897509372595,22.177897509372595
E00026908,219,42.84474885844749,42.84474885844749,21.261879729658745,21.261879729658745
E00026909,300,37.70333333333333,37.70333333333333,23.35680751042729,23.35680751042729
E00026910,313,37.36741214057508,37.36741214057508,24.68083105989667,24.68083105989667
E00026912,322,32.52795031055901,32.52795031055901,22.031855190557838,22.031855190557838
E00026913,258,38.748062015503876,38.748062015503876,22.967463370200708,22.967463370200708
E00026914,314,36.77388535031847,36.77388535031847,21.90824212561877,21.90824212561877
E00026915,284,39.897887323943664,39.897887323943664,24.791001924883076,24.791001924883076
E00026916,309,30.197411003236247,30.197411003236247,16.3044251352085,16.3044251352085
E00026917,405,37.30864197530864,37.30864197530864,23.25325590707495,23.25325590707495
E00026918,248,36.875,36.875,23.789488799214144,23.789488799214144
E00026919,267,37.28838951310861,37.28838951310861,24.523181760064972,24.523181760064972
E00026920,284,32.735915492957744,32.735915492957744,18.721238828075748,18.721238828075748
E00026921,286,32.05944055944056,32.05944055944056,19.695220678648532,19.695220678648532
E00026922,362,34.6767955801105,34.6767955801105,22.22556145403343,22.22556145403343
E00026923,268,37.65298507462686,37.65298507462686,22.12043368836999,22.12043368836999
E00026924,291,39.982817869415804,39.982817869415804,23.602667447831422,23.602667447831422
E00026925,116,34.18103448275862,34.18103448275862,21.16379153091473,21.16379153091473
E00026926,349,36.03724928366762,36.03724928366762,22.051957699688,22.051957699688
E00026927,296,36.189189189189186,36.189189189189186,23.814210641818455,23.814210641818455
E00026928,292,35.602739726027394,35.602739726027394,23.79407054615483,23.79407054615483
E00026929,273,39.81318681318681,39.81318681318681,23.33558508696541,23.33558508696541
E00026930,277,39.191335740072205,39.191335740072205,24.08731544274536,24.08731544274536
E00026931,269,36.56877323420074,36.56877323420074,22.680781009938208,22.680781009938208
E00026932,265,39.094339622641506,39.094339622641506,22.48169638582061,22.48169638582061
E00026933,298,41.369127516778526,41.369127516778526,22.617995574659894,22.617995574659894
E00026934,264,40.65909090909091,40.65909090909091,22.184442719847244,22.184442719847244
E00026935,337,34.154302670623146,34.154302670623146,22.524456038377142,22.524456038377142
E00026936,393,42.35114503816794,42.35114503816794,27.01065275416258,27.01065275416258
E00026937,566,32.55830388692579,32.55830388692579,20.481702430785433,20.481702430785433
E00026938,258,39.13565891472868,39.13565891472868,22.987075707104246,22.987075707104246
E00026939,315,36.60952380952381,36.60952380952381,23.334385348267425,23.334385348267425
E00026940,239,38.13807531380753,38.13807531380753,23.507592508032722,23.507592508032722
E00026941,309,35.99029126213592,35.99029126213592,22.178069991576237,22.178069991576237
E00026942,311,34.19614147909968,34.19614147909968,22.238083823939597,22.238083823939597
E00026943,335,37.11641791044776,37.11641791044776,23.373590431193644,23.373590431193644
E00026944,103,40.359223300970875,40.359223300970875,21.59150812056064,21.59150812056064
E00175804,298,25.738255033557046,25.738255033557046,6.613317828625477,6.613317828625477
E00175805,501,22.45309381237525,22.45309381237525,10.61208251990068,10.61208251990068
E00175806,1359,20.94260485651214,20.94260485651214,4.885999593893011,4.885999593893011
E00175807,433,23.907621247113163,23.907621247113163,8.529402421684011,8.529402421684011
E00175808,994,21.48893360160966,21.48893360160966,5.16830318131937,5.16830318131937
E00175809,472,25.45550847457627,25.45550847457627,8.078314353764002,8.078314353764002
E00175810,204,29.387254901960784,29.387254901960784,10.313892984049673,10.313892984049673
E00175811,771,20.964980544747082,20.964980544747082,4.125948057083474,4.125948057083474
E00175812,422,28.471563981042653,28.471563981042653,14.700748827031536,14.700748827031536
E00175813,374,24.66042780748663,24.66042780748663,5.101614718767196,5.101614718767196
E00175814,188,27.670212765957448,27.670212765957448,7.7761300712481605,7.7761300712481605
E00175815,271,28.380073800738007,28.380073800738007,18.54322801401413,18.54322801401413
E00175816,457,26.698030634573303,26.698030634573303,7.813945056190553,7.813945056190553
E00175817,833,23.27611044417767,23.27611044417767,6.7422047757234,6.7422047757234
E00175818,773,23.384217335058214,23.384217335058214,9.47240931070842,9.47240931070842
E00175819,2061,20.20669577874818,20.20669577874818,5.079940925343255,5.079940925343255
E00175820,847,20.750885478158207,20.750885478158207,3.881586042832159,3.881586042832159
E00175821,429,25.641025641025642,25.641025641025642,14.465614881465417,14.465614881465417
E00175822,214,26.55607476635514,26.55607476635514,9.126864618237851,9.126864618237851
E00175823,197,28.081218274111674,28.081218274111674,8.898721677175192,8.898721677175192
E00175824,416,25.23798076923077,25.23798076923077,13.208744812711764,13.208744812711764
E00175825,994,21.85513078470825,21.85513078470825,4.649566443203739,4.649566443203739
E00175826,169,32.0887573964497,32.0887573964497,15.385070963950513,15.385070963950513
E00175827,375,24.546666666666667,24.546666666666667,13.279083038591587,13.279083038591587
E00175828,254,25.976377952755904,25.976377952755904,10.138148178488912,10.138148178488912
E00175829,571,26.46234676007005,26.46234676007005,18.7078152566257,18.7078152566257
E00175830,247,23.518218623481783,23.518218623481783,9.683543163321565,9.683543163321565
E00175831,328,23.496951219512194,23.496951219512194,16.003630795153413,16.003630795153413
E00175832,217,26.783410138248847,26.783410138248847,8.623509070412656,8.623509070412656
E00175833,339,31.50147492625369,31.50147492625369,22.257553020429043,22.257553020429043
E00175834,333,29.7027027027027,29.7027027027027,21.370904636036183,21.370904636036183
E00175835,931,23.13641245972073,23.13641245972073,7.776838759689581,7.776838759689581
E00175836,223,30.246636771300448,30.246636771300448,12.369578160267467,12.369578160267467
E00175837,540,33.318518518518516,33.318518518518516,23.184234887899994,23.184234887899994
E00175838,323,27.60061919504644,27.60061919504644,16.916995008342973,16.916995008342973
E00175839,285,41.31578947368421,41.31578947368421,26.607182853360147,26.607182853360147
E00175840,228,27.385964912280702,27.385964912280702,6.149400990748525,6.149400990748525
E00175841,215,33.93953488372093,33.93953488372093,18.020265584759645,18.020265584759645
E00175842,183,62.14754098360656,62.14754098360656,18.0434482330788,18.0434482330788
E00175843,164,27.95731707317073,27.95731707317073,8.279141215175096,8.279141215175096
E00175844,279,37.204301075268816,37.204301075268816,20.53837913286807,20.53837913286807
E00175845,162,31.969135802469136,31.969135802469136,12.861625159092297,12.861625159092297
E00175846,178,27.662921348314608,27.662921348314608,7.570301504156583,7.570301504156583
E00175847,151,52.52980132450331,52.52980132450331,17.15995646731847,17.15995646731847
E00175848,342,29.125730994152047,29.125730994152047,18.734570861338387,18.734570861338387
E00175849,271,32.003690036900366,32.003690036900366,20.217795270317087,20.217795270317087
E00175850,250,39.748,39.748,23.315465677507632,23.315465677507632
E00175851,180,26.522222222222222,26.522222222222222,6.767863229097614,6.767863229097614
E00175852,309,29.174757281553397,29.174757281553397,8.888297264876922,8.888297264876922
E00175853,199,28.326633165829147,28.326633165829147,11.156320137537186,11.156320137537186
E00175854,192,30.135416666666668,30.135416666666668,12.885821415135217,12.885821415135217
E00175855,221,28.65610859728507,28.65610859728507,8.216907252011124,8.216907252011124
E00175856,152,27.513157894736842,27.513157894736842,5.423748175044159,5.423748175044159
E00175857,148,31.95945945945946,31.95945945945946,15.871884344053116,15.871884344053116
E00175858,173,35.1849710982659,35.1849710982659,21.071594586084906,21.071594586084906
E00175859,173,35.005780346820806,35.005780346820806,17.52025310088052,17.52025310088052
E00175860,298,29.107382550335572,29.107382550335572,13.486564427678262,13.486564427678262
E00175861,227,28.255506607929515,28.255506607929515,16.53197232406432,16.53197232406432
E00175862,221,33.57013574660633,33.57013574660633,21.704855227253514,21.704855227253514
E00175863,187,28.951871657754012,28.951871657754012,8.684607210003332,8.684607210003332
E00175864,250,29.724,29.724,10.849824827856935,10.849824827856935
E00175865,201,30.129353233830845,30.129353233830845,7.9651229795654785,7.9651229795654785
E00175866,171,29.146198830409357,29.146198830409357,7.408796452723003,7.408796452723003
E00175867,164,30.359756097560975,30.359756097560975,9.695288334601857,9.695288334601857
E00175868,128,30.765625,30.765625,11.666281161609826,11.666281161609826
E00175869,217,27.317972350230416,27.317972350230416,8.803687124194807,8.803687124194807
E00175870,164,31.75609756097561,31.75609756097561,10.00988588108709,10.00988588108709
E00175871,238,27.42436974789916,27.42436974789916,7.9311751103252,7.9311751103252
E00175872,252,26.53968253968254,26.53968253968254,6.840412831663182,6.840412831663182
E00175873,218,30.224770642201836,30.224770642201836,10.113636876456042,10.113636876456042
E00175874,182,30.115384615384617,30.115384615384617,13.574549008732493,13.574549008732493
E00175875,466,21.324034334763947,21.324034334763947,6.749284440837763,6.749284440837763
E00175876,230,30.05217391304348,30.05217391304348,17.91627470161128,17.91627470161128
E00175877,214,26.714953271028037,26.714953271028037,10.174905185686608,10.174905185686608
E00175878,305,40.570491803278685,40.570491803278685,21.363145714597444,21.363145714597444
E00175879,193,30.82383419689119,30.82383419689119,14.89686949123985,14.89686949123985
E00175880,133,32.015037593984964,32.015037593984964,16.00614700215628,16.00614700215628
E00175881,316,31.303797468354432,31.303797468354432,18.503267445734405,18.503267445734405
E00175882,264,40.74242424242424,40.74242424242424,24.066486238754745,24.066486238754745
E00175883,194,30.170103092783506,30.170103092783506,16.189836669598634,16.189836669598634
E00175884,241,27.29045643153527,27.29045643153527,11.393651018914092,11.393651018914092
E00175885,296,28.47972972972973,28.47972972972973,8.86850805834576,8.86850805834576
E00175886,226,26.82300884955752,26.82300884955752,12.622892845757544,12.622892845757544
E00175887,192,32.645833333333336,32.645833333333336,14.12841566294154,14.12841566294154
E00175888,270,32.03703703703704,32.03703703703704,13.243168910299653,13.243168910299653
E00175889,275,42.981818181818184,42.981818181818184,24.232820620437383,24.232820620437383
E00175890,267,36.10861423220974,36.10861423220974,22.102278502220564,22.102278502220564
E00175891,242,31.805785123966942,31.805785123966942,16.123469646680046,16.123469646680046
E00175892,269,34.825278810408925,34.825278810408925,19.65360360638096,19.65360360638096
E00175893,234,33.111111111111114,33.111111111111114,19.614647140622253,19.614647140622253
E00175894,238,31.428571428571427,31.428571428571427,21.11134693141557,21.11134693141557
E00175895,424,34.91981132075472,34.91981132075472,17.290678119903582,17.290678119903582
E00175896,253,45.098814229249015,45.098814229249015,22.76297202506221,22.76297202506221
E00175897,319,28.83385579937304,28.83385579937304,16.62461938443265,16.62461938443265
E00175898,267,34.27340823970037,34.27340823970037,19.10861723479611,19.10861723479611
E00175899,257,33.08171206225681,33.08171206225681,21.719742247719996,21.719742247719996
E00175900,326,26.78527607361963,26.78527607361963,17.26935652671013,17.26935652671013
E00175901,234,28.042735042735043,28.042735042735043,16.2591107044467,16.2591107044467
E00175902,330,33.96363636363636,33.96363636363636,22.425531180838206,22.425531180838206
E00175903,360,25.280555555555555,25.280555555555555,17.133318294795583,17.133318294795583
E00175904,413,35.67312348668281,35.67312348668281,24.248855026052667,24.248855026052667
E00175905,186,27.091397849462364,27.091397849462364,4.758745142656002,4.758745142656002
E00175906,188,25.02659574468085,25.02659574468085,12.746157441579918,12.746157441579918
E00175907,334,25.802395209580837,25.802395209580837,10.338266489383154,10.338266489383154
E00175908,330,26.66060606060606,26.66060606060606,11.932432353917383,11.932432353917383
E00175909,282,29.9468085106383,29.9468085106383,8.276408638780707,8.276408638780707
E00175910,179,27.614525139664803,27.614525139664803,5.847501259607051,5.847501259607051
E00175911,218,27.862385321100916,27.862385321100916,12.93975255278636,12.93975255278636
E00175912,279,26.336917562724015,26.336917562724015,10.938074506860888,10.938074506860888
E00175913,178,35.157303370786515,35.157303370786515,23.072422884730877,23.072422884730877
E00175914,211,32.70616113744076,32.70616113744076,8.679417906343646,8.679417906343646
E00175915,222,26.986486486486488,26.986486486486488,5.235174913758341,5.235174913758341
E00175916,259,28.146718146718147,28.146718146718147,7.087609209315348,7.087609209315348
E00175917,224,31.629464285714285,31.629464285714285,9.535453207538604,9.535453207538604
E00175918,292,27.33219178082192,27.33219178082192,16.962134643800987,16.962134643800987
E00175919,248,29.552419354838708,29.552419354838708,15.141347330449966,15.141347330449966
E00175920,293,28.208191126279864,28.208191126279864,14.45070746968136,14.45070746968136
E00175921,167,28.221556886227546,28.221556886227546,9.916155248426731,9.916155248426731
E00175922,189,30.947089947089946,30.947089947089946,14.789564841085589,14.789564841085589
E00175923,186,32.77956989247312,32.77956989247312,20.11103802952046,20.11103802952046
E00175924,312,23.958333333333332,23.958333333333332,16.977425746992427,16.977425746992427
E00175925,358,28.79608938547486,28.79608938547486,20.792163097881538,20.792163097881538
E00175926,341,21.99706744868035,21.99706744868035,14.973603938406434,14.973603938406434
E00175927,380,29.228947368421053,29.228947368421053,20.143095059409838,20.143095059409838
E00175928,248,24.842741935483872,24.842741935483872,10.480146438596577,10.480146438596577
E00175929,460,23.982608695652175,23.982608695652175,12.913476170970581,12.913476170970581
E00175930,156,33.87179487179487,33.87179487179487,21.453240359417542,21.453240359417542
E00175931,135,27.05925925925926,27.05925925925926,12.795616648577655,12.795616648577655
E00175932,312,26.96794871794872,26.96794871794872,18.970079630318942,18.970079630318942
E00175933,116,32.9051724137931,32.9051724137931,16.3712252593309,16.3712252593309
E00175934,273,26.604395604395606,26.604395604395606,7.77516661569032,7.77516661569032
E00175935,292,31.71917808219178,31.71917808219178,17.62232384232898,17.62232384232898
E00175936,210,33.05714285714286,33.05714285714286,22.53538570831563,22.53538570831563
E00175937,250,27.864,27.864,7.6456082361840085,7.6456082361840085
E00175938,109,27.394495412844037,27.394495412844037,7.780576895472959,7.780576895472959
E00175939,115,28.408695652173915,28.408695652173915,16.991688191053836,16.991688191053836
E00175940,367,25.78474114441417,25.78474114441417,17.217350074281228,17.217350074281228
E00175941,374,24.47860962566845,24.47860962566845,16.250661267387216,16.250661267387216
E00175942,971,33.3254376930999,33.3254376930999,10.997898660066525,10.997898660066525
E00175943,434,28.60599078341014,28.60599078341014,20.766580477307016,20.766580477307016
E00175944,382,26.227748691099478,26.227748691099478,18.786630770462992,18.786630770462992
E00175945,212,25.79245283018868,25.79245283018868,7.244173316236926,7.244173316236926
E00175946,172,27.151162790697676,27.151162790697676,8.924003299938931,8.924003299938931
E00175947,262,27.064885496183205,27.064885496183205,7.784919340874818,7.784919340874818
E00175948,189,26.85185185185185,26.85185185185185,13.61746607084818,13.61746607084818
E00175949,509,26.100196463654225,26.100196463654225,18.65992220808328,18.65992220808328
E00175950,318,34.4811320754717,34.4811320754717,22.362611512679887,22.362611512679887
E00175951,359,26.91643454038997,26.91643454038997,16.898604371665975,16.898604371665975
E00175952,467,27.762312633832977,27.762312633832977,8.454957240364086,8.454957240364086
E00175953,264,27.50378787878788,27.50378787878788,17.771040248926848,17.771040248926848
E00175954,346,25.94508670520231,25.94508670520231,16.86828399023058,16.86828399023058
E00175955,299,33.87290969899666,33.87290969899666,22.71276513096773,22.71276513096773
E00175956,209,32.3732057416268,32.3732057416268,22.407168533597538,22.407168533597538
E00175957,716,20.24022346368715,20.24022346368715,4.534973892068442,4.534973892068442
E00175958,129,23.511627906976745,23.511627906976745,6.595590713534694,6.595590713534694
E00175959,294,25.068027210884352,25.068027210884352,11.294179759332552,11.294179759332552
E00175960,215,28.50232558139535,28.50232558139535,10.34312016527481,10.34312016527481
E00175961,204,35.63235294117647,35.63235294117647,19.44290954004077,19.44290954004077
E00175962,196,29.20408163265306,29.20408163265306,11.555404271172211,11.555404271172211
E00175963,198,52.86868686868687,52.86868686868687,23.657302224064786,23.657302224064786
E00175964,156,29.634615384615383,29.634615384615383,10.433251148541185,10.433251148541185
E00175965,208,32.85096153846154,32.85096153846154,11.020047565520743,11.020047565520743
E00175966,315,37.333333333333336,37.333333333333336,21.94013278792066,21.94013278792066
E00175967,283,27.31095406360424,27.31095406360424,15.617165955793336,15.617165955793336
E00175968,385,26.95844155844156,26.95844155844156,19.852013375598332,19.852013375598332
E00175969,189,38.48148148148148,38.48148148148148,23.38839332819571,23.38839332819571
E00175970,214,30.957943925233646,30.957943925233646,19.228624678336075,19.228624678336075
E00175971,244,28.438524590163933,28.438524590163933,13.279533104002494,13.279533104002494
E00175972,717,22.10460251046025,22.10460251046025,8.975070595551509,8.975070595551509
E00175973,175,30.611428571428572,30.611428571428572,14.362622535887182,14.362622535887182
E00175974,206,30.174757281553397,30.174757281553397,12.867752990090041,12.867752990090041
E00175975,288,27.822916666666668,27.822916666666668,19.901847020022107,19.901847020022107
E00175976,263,32.59695817490494,32.59695817490494,21.87239865156661,21.87239865156661
E00175977,209,26.320574162679424,26.320574162679424,15.388482445531944,15.388482445531944
E00175978,239,31.506276150627617,31.506276150627617,16.086131166523966,16.086131166523966
E00175979,165,29.4,29.4,11.837723907790425,11.837723907790425
E00175980,266,33.28195488721804,33.28195488721804,19.071449904163384,19.071449904163384
E00175981,251,33.47011952191235,33.47011952191235,22.587476698065622,22.587476698065622
E00175982,273,29.01831501831502,29.01831501831502,18.852456192850298,18.852456192850298
E00175983,194,30.484536082474225,30.484536082474225,8.950773147561375,8.950773147561375
E00175984,215,31.865116279069767,31.865116279069767,13.811665185512439,13.811665185512439
E00175985,198,28.863636363636363,28.863636363636363,8.754786415835298,8.754786415835298
E00175986,126,47.77777777777778,47.77777777777778,16.404335470302428,16.404335470302428
E00175987,192,28.348958333333332,28.348958333333332,8.832240971839601,8.832240971839601
E00175988,144,35.53472222222222,35.53472222222222,14.691186261444441,14.691186261444441
E00175989,199,31.57788944723618,31.57788944723618,9.26613872312525,9.26613872312525
E00175990,197,29.17258883248731,29.17258883248731,6.779369958872461,6.779369958872461
E00175991,338,27.497041420118343,27.497041420118343,10.412058895786075,10.412058895786075
E00175992,344,29.186046511627907,29.186046511627907,10.05757377080899,10.05757377080899
E00175993,275,26.316363636363636,26.316363636363636,9.337835359993866,9.337835359993866
E00175994,184,35.22826086956522,35.22826086956522,11.053870336579582,11.053870336579582
E00175995,159,29.333333333333332,29.333333333333332,10.381743144448313,10.381743144448313
E00175996,218,27.13302752293578,27.13302752293578,8.386169819893162,8.386169819893162
E00175997,224,26.03125,26.03125,7.7820021315139645,7.7820021315139645
E00175998,186,33.89784946236559,33.89784946236559,12.342643971817944,12.342643971817944
E00175999,358,30.54189944134078,30.54189944134078,10.80497752145554,10.80497752145554
E00176000,250,26.464,26.464,9.119945043165641,9.119945043165641
E00176001,288,29.38888888888889,29.38888888888889,9.796259764896988,9.796259764896988
E00176002,111,25.74774774774775,25.74774774774775,6.257313493342982,6.257313493342982
E00176003,188,26.72872340425532,26.72872340425532,7.032835475978135,7.032835475978135
E00176004,212,25.33490566037736,25.33490566037736,6.079731573845611,6.079731573845611
E00176005,289,28.640138408304498,28.640138408304498,11.01270957589452,11.01270957589452
E00176006,223,30.650224215246638,30.650224215246638,10.176531358475817,10.176531358475817
E00176007,105,39.75238095238095,39.75238095238095,15.126251348350655,15.126251348350655
E00176008,143,37.22377622377623,37.22377622377623,15.288962962104845,15.288962962104845
E00176009,203,25.866995073891626,25.866995073891626,7.99919824788,7.99919824788
E00176010,217,25.774193548387096,25.774193548387096,5.943380804583492,5.943380804583492
E00176011,224,34.35267857142857,34.35267857142857,20.243045463913482,20.243045463913482
E00176012,382,30.701570680628272,30.701570680628272,18.89840076123536,18.89840076123536
E00176013,192,30.005208333333332,30.005208333333332,16.62222614605549,16.62222614605549
E00176014,181,34.812154696132595,34.812154696132595,18.326606835671182,18.326606835671182
E00176015,298,48.61744966442953,48.61744966442953,24.96869347963466,24.96869347963466
E00176016,116,39.89655172413793,39.89655172413793,21.944744566591645,21.944744566591645
E00176017,151,32.95364238410596,32.95364238410596,15.651341901295822,15.651341901295822
E00176018,340,25.741176470588236,25.741176470588236,12.287272299364762,12.287272299364762
E00176019,370,28.251351351351353,28.251351351351353,17.027446704022644,17.027446704022644
E00176020,403,27.81389578163772,27.81389578163772,16.437809996215996,16.437809996215996
E00176021,409,25.633251833740832,25.633251833740832,11.571494278650285,11.571494278650285
E00176022,270,30.062962962962963,30.062962962962963,17.740794736416525,17.740794736416525
E00176023,259,26.77992277992278,26.77992277992278,18.520097568520047,18.520097568520047
E00176024,157,28.687898089171973,28.687898089171973,6.559250175236683,6.559250175236683
E00176025,146,28.10958904109589,28.10958904109589,7.213132934204093,7.213132934204093
E00176026,204,41.68627450980392,41.68627450980392,22.35273884416858,22.35273884416858
E00176027,988,21.486842105263158,21.486842105263158,7.865950692138447,7.865950692138447
E00176028,165,28.763636363636362,28.763636363636362,17.44884191736535,17.44884191736535
E00176029,229,27.842794759825328,27.842794759825328,8.709830252780655,8.709830252780655
E00176030,1108,20.814079422382672,20.814079422382672,7.927272192199784,7.927272192199784
E00176031,199,41.98994974874372,41.98994974874372,20.103266217799646,20.103266217799646
E00176032,271,26.217712177121772,26.217712177121772,6.726441737663721,6.726441737663721
E00176033,352,34.79829545454545,34.79829545454545,21.509202892065964,21.509202892065964
E00176034,426,26.24413145539906,26.24413145539906,6.259601627737419,6.259601627737419
E00176035,198,28.58080808080808,28.58080808080808,7.104087288067533,7.104087288067533
E00176036,281,30.580071174377224,30.580071174377224,21.947864230503853,21.947864230503853
E00176037,214,28.065420560747665,28.065420560747665,7.867769909156281,7.867769909156281
E00176038,596,23.036912751677853,23.036912751677853,7.651570709235157,7.651570709235157
E00176039,191,29.581151832460733,29.581151832460733,14.096377314868588,14.096377314868588
E00176040,171,32,32,17.727014943964182,17.727014943964182
E00176041,586,22.12286689419795,22.12286689419795,9.534207740392137,9.534207740392137
E00176042,374,27.61764705882353,27.61764705882353,18.411320938073672,18.411320938073672
E00176043,207,32.42028985507246,32.42028985507246,18.622780024419185,18.622780024419185
E00176044,301,30.023255813953487,30.023255813953487,14.522951629438413,14.522951629438413
E00176045,192,34.395833333333336,34.395833333333336,15.579876379259852,15.579876379259852
E00176046,1178,20.920203735144312,20.920203735144312,3.1215123819456894,3.1215123819456894
E00176047,152,26.907894736842106,26.907894736842106,14.408586137401285,14.408586137401285
E00176048,183,29.59016393442623,29.59016393442623,10.038459640353189,10.038459640353189
E00176049,315,26.622222222222224,26.622222222222224,7.822074847418224,7.822074847418224
E00176050,192,30.770833333333332,30.770833333333332,9.356218825761417,9.356218825761417
E00176051,168,26.928571428571427,26.928571428571427,8.258235902564927,8.258235902564927
E00176052,198,29.424242424242426,29.424242424242426,9.37064311927687,9.37064311927687
E00176053,174,30.333333333333332,30.333333333333332,10.349573911719387,10.349573911719387
E00176054,208,40.29326923076923,40.29326923076923,17.603950832488486,17.603950832488486
E00176055,178,30.859550561797754,30.859550561797754,12.972262622109422,12.972262622109422
E00176056,207,25.280193236714975,25.280193236714975,6.5484559776052285,6.5484559776052285
E00176057,206,29.42233009708738,29.42233009708738,8.720667148777823,8.720667148777823
E00176058,170,33.794117647058826,33.794117647058826,12.172282540041452,12.172282540041452
E00176059,218,28.412844036697248,28.412844036697248,7.858437608314143,7.858437608314143
E00176060,319,27.36050156739812,27.36050156739812,17.919942715239092,17.919942715239092
E00176061,155,26.451612903225808,26.451612903225808,11.241269945119779,11.241269945119779
E00176062,200,30.075,30.075,9.539622476016785,9.539622476016785
E00176063,179,27.56983240223464,27.56983240223464,9.316494100857026,9.316494100857026
E00176064,169,30.266272189349113,30.266272189349113,16.480691760410497,16.480691760410497
E00176065,244,51.127049180327866,51.127049180327866,19.755195334320533,19.755195334320533
E00176066,361,27.21606648199446,27.21606648199446,19.1396292497475,19.1396292497475
E00176067,297,35.25925925925926,35.25925925925926,21.016164711459105,21.016164711459105
E00176068,227,32.82378854625551,32.82378854625551,20.200428404053756,20.200428404053756
E00176069,197,38.18274111675127,38.18274111675127,22.23361828951513,22.23361828951513
E00176070,485,27.884536082474227,27.884536082474227,7.864231982253541,7.864231982253541
E00176071,255,28.890196078431373,28.890196078431373,18.060585428617596,18.060585428617596
E00176072,285,32.51578947368421,32.51578947368421,21.164112175588063,21.164112175588063
E00176073,287,29.442508710801395,29.442508710801395,18.215186297871963,18.215186297871963
E00176074,235,38.52765957446808,38.52765957446808,24.18081550560473,24.18081550560473
E00176075,162,28.123456790123456,28.123456790123456,12.065435170957608,12.065435170957608
E00176076,227,27.26872246696035,27.26872246696035,6.880332342223652,6.880332342223652
E00176077,282,39.50709219858156,39.50709219858156,22.964965256603815,22.964965256603815
E00176078,300,34.64666666666667,34.64666666666667,19.952162410083528,19.952162410083528
E00176079,289,27.079584775086506,27.079584775086506,6.603126771486589,6.603126771486589
E00176080,217,26.138248847926267,26.138248847926267,5.493199724711069,5.493199724711069
E00176081,122,30.69672131147541,30.69672131147541,15.465712192594632,15.465712192594632
E00176082,966,20.547619047619047,20.547619047619047,3.7804116786279023,3.7804116786279023
E00176083,386,26.194300518134714,26.194300518134714,17.47416850193825,17.47416850193825
E00176084,176,28.926136363636363,28.926136363636363,16.373853682489788,16.373853682489788
E00176085,115,42.31304347826087,42.31304347826087,25.208730462543738,25.208730462543738
E00176086,163,27.74846625766871,27.74846625766871,7.622532839704459,7.622532839704459
E00176087,197,30.82741116751269,30.82741116751269,9.339441266034676,9.339441266034676
E00176088,297,28.73063973063973,28.73063973063973,10.882736635789586,10.882736635789586
E00176089,158,32.94303797468354,32.94303797468354,12.794925183726065,12.794925183726065
E00176090,284,28.862676056338028,28.862676056338028,16.212768641363027,16.212768641363027
E00176091,618,21.216828478964402,21.216828478964402,3.067829884572924,3.067829884572924
E00176092,226,29.08407079646018,29.08407079646018,11.837680451257187,11.837680451257187
E00176093,295,29.37627118644068,29.37627118644068,18.971445953296787,18.971445953296787
